"name","technology","fuel","nameplate_capacity_mw","status","planning_status","country","admin_division_level_1","date_commercial_operation","date_end_operation","geom_point","latitude","longitude","geom_area","website","note"
Upper Tumut,Hydro - Dam,Hydro - Water,616.0,Operational,,Australia,New South Wales,,,POINT (148.36371 -35.9517289999999),-35.951729,148.36371,,,
Uranquinty 1,Turbine - OCGT,Fossil - Natural Gas Pipeline,173.0,Operational,,Australia,New South Wales,,,POINT (147.215692 -35.179395),-35.179395,147.215692,,,
Uranquinty 2,Turbine - OCGT,Fossil - Natural Gas Pipeline,173.0,Operational,,Australia,New South Wales,,,POINT (147.215692 -35.179395),-35.179395,147.215692,,,
Uranquinty 3,Turbine - OCGT,Fossil - Natural Gas Pipeline,173.0,Operational,,Australia,New South Wales,,,POINT (147.215692 -35.179395),-35.179395,147.215692,,,
Uranquinty 4,Turbine - OCGT,Fossil - Natural Gas Pipeline,173.0,Operational,,Australia,New South Wales,,,POINT (147.215692 -35.179395),-35.179395,147.215692,,,
Uungula Wind Farm,Wind Turbine - Onshore,Wind - Wind,414.0,Development,,Australia,New South Wales,,,,,,,,
Vales Point B,Turbine - Steam Sub Critical,Fossil - Black Coal,660.0,Operational,,Australia,New South Wales,,,POINT (151.543146 -33.160745),-33.160745,151.543146,,,
Vales Point B,Turbine - Steam Sub Critical,Fossil - Black Coal,660.0,Operational,,Australia,New South Wales,,,POINT (151.543146 -33.160745),-33.160745,151.543146,,,
Vales Point Solar,Solar PV - Fixed,Solar - Solar,55.0,Development,,Australia,New South Wales,,,,,,,,
Valley Power 1,Turbine - OCGT,Fossil - Natural Gas Pipeline,50.0,Operational,,Australia,Victoria,,,POINT (146.589166 -38.253622),-38.253622,146.589166,,,
Valley Power 2,Turbine - OCGT,Fossil - Natural Gas Pipeline,50.0,Operational,,Australia,Victoria,,,POINT (146.589166 -38.253622),-38.253622,146.589166,,,
Valley Power 3,Turbine - OCGT,Fossil - Natural Gas Pipeline,50.0,Operational,,Australia,Victoria,,,POINT (146.589166 -38.253622),-38.253622,146.589166,,,
Valley Power 4,Turbine - OCGT,Fossil - Natural Gas Pipeline,50.0,Operational,,Australia,Victoria,,,POINT (146.589166 -38.253622),-38.253622,146.589166,,,
Valley Power 5,Turbine - OCGT,Fossil - Natural Gas Pipeline,50.0,Operational,,Australia,Victoria,,,POINT (146.589166 -38.253622),-38.253622,146.589166,,,
Valley Power 6,Turbine - OCGT,Fossil - Natural Gas Pipeline,50.0,Operational,,Australia,Victoria,,,POINT (146.589166 -38.253622),-38.253622,146.589166,,,
Vast Solar 1,Solar Thermal - Other,Solar - Solar,34.0,Development,,Australia,South Australia,,,,,,,,
Vawdrey Manufacturing,Solar PV - Fixed,Solar - Solar,0.75,Operational,,Australia,Victoria,,,,,,,,
Victoria Mill,Turbine - Steam Sub Critical,Renewable Biomass or Waste - Bagasse,24.0,Operational,,Australia,Queensland,,,POINT (146.2583357 -18.58874255),-18.58874255,146.2583357,,,
Victorian Big Battery,Storage - Battery,Other - Other,300.0,Operational,,Australia,Victoria,2021-01-12,,POINT (144.2874746 -38.0379094),-38.0379094,144.2874746,,,
Victorian Big Battery 2,Storage - Battery,Other - Other,300.0,Development,,Australia,Victoria,,,,,,,,
Vineyard BESS,Storage - Battery,Other - Other,200.0,Development,,Australia,New South Wales,,,,,,,,
Vulcan Yatala,Solar PV - Fixed,Solar - Solar,0.2,Operational,,Australia,Queensland,,,,,,,,
Wagga North Solar Farm,Solar PV - Single axis tracking,Solar - Solar,55.65,Operational,,Australia,New South Wales,2023-01-07,,POINT (147.4370662 -35.0705443),-35.0705443,147.4370662,,,
Wagga North Solar Farm - BESS,Storage - Battery,Other - Other,15.0,Development,,Australia,New South Wales,,,,,,,,
Wagga Wagga Solar Farm,Solar PV - Fixed,Solar - Solar,30.0,Development,,Australia,New South Wales,,,,,,,,
Walkaway Wind Farm,Wind Turbine - Onshore,Wind - Wind,89.1,Operational,,Australia,Western Australia,,,POINT (114.8927165 -28.9024923),,,,https://www.infigenenergy.com/our-assets/owned-renewable-energy-assets/alinta,
Walla Walla Solar Farm 1,Solar PV - Single axis tracking,Solar - Solar,151.97,Development,,Australia,New South Wales,2024-01-05,,,,,,,
Walla Walla Solar Farm 2,Solar PV - Single axis tracking,Solar - Solar,151.97,Development,,Australia,New South Wales,2024-01-05,,,,,,,
Wallaroo Solar Farm,Solar PV - Single axis tracking,Solar - Solar,122.4,Development,,Australia,New South Wales,,,,,,,,
Wallerawang 9 BESS,Storage - Battery,Other - Other,,Development,,Australia,New South Wales,,,,,,,,
Wallgrove Grid Battery project,Storage - Battery,Other - Other,50.0,Operational,,Australia,New South Wales,2021-01-12,,POINT (150.8227187 -33.8155021),-33.8155021,150.8227187,,,
Wambo Wind Farm,Wind Turbine - Onshore,Wind - Wind,252.0,Development,,Australia,Queensland,2025-01-02,,POINT (151.25186 -26.683),-26.683,151.25186,,,
Wambo Wind Farm Stage 2,Wind Turbine - Onshore,Wind - Wind,248.0,Development,,Australia,Queensland,,,POINT (151.25186 -26.683),-26.683,151.25186,,,
Wandoan South BESS,Storage - Battery,Other - Other,100.0,Operational,,Australia,Queensland,2022-01-07,,POINT (149.7669713 -26.268673),-26.268673,149.7669713,,,
Wandoan South Solar Stage 1,Solar PV - Single axis tracking,Solar - Solar,160.0,Construction,,Australia,Queensland,2023-01-08,,POINT (149.7920504 -26.25255257),-26.25255257,149.7920504,,,
Wandoan South Solar Stage 2,Solar PV - Single axis tracking,Solar - Solar,240.0,Development,,Australia,Queensland,,,,,,,,
Wangaratta Solar Farm,Solar PV - Single axis tracking,Solar - Solar,26.4,Development,,Australia,Victoria,,,,,,,,
Wantirna Mini Hydro,Hydro - Dam,Hydro - Water,0.13,Operational,,Australia,Queensland,,,,,,,,
Waratah Super Battery,Storage - Battery,Other - Other,850.18,Development,,Australia,New South Wales,2025-01-03,,,,,,,
Warracknabeal Wind Farm,Wind Turbine - Onshore,Wind - Wind,,Development,,Australia,Victoria,,,,,,,,
Warradarge Wind Farm,Wind Turbine - Onshore,Wind - Wind,183.6,Operational,,Australia,Western Australia,,,POINT (115.49 -29.98),,,,,
Warwick Solar Farm,Solar PV - Single axis tracking,Solar - Solar,32.1,Operational,,Australia,Queensland,2023-01-04,,POINT (152.0700507 -28.1803441),-28.1803441,152.0700507,,,
Warwick Solar Farm,Solar PV - Single axis tracking,Solar - Solar,32.1,Operational,,Australia,Queensland,2023-01-04,,POINT (152.0700507 -28.1803441),-28.1803441,152.0700507,,,
Waterloo Wind Farm1,Wind Turbine - Onshore,Wind - Wind,111.0,Operational,,Australia,South Australia,,,POINT (138.91090601932663 -34.00135581898876),-34.00102479,138.9109315,,,
Waterloo Wind Farm2,Wind Turbine - Onshore,Wind - Wind,19.8,Operational,,Australia,South Australia,,,POINT (138.9108244150322 -34.00105138468477),-34.00102479,138.9109315,,,
Watta Wella Power Station,Wind Turbine - Onshore,Wind - Wind,345.6,Development,,Australia,Victoria,,,,,,,,
Wattle Creek Energy Hub - Battery Storage,Storage - Battery,Other - Other,800.0,Development,,Australia,New South Wales,,,,,,,,
Wattle Creek Energy Hub - Solar,Solar PV - Fixed,Solar - Solar,265.0,Development,,Australia,New South Wales,,,,,,,,
Wattle Point Wind Farm,Wind Turbine - Onshore,Wind - Wind,90.75,Operational,,Australia,South Australia,,,POINT (137.70577776 -35.11035045),-35.11035045,137.7057778,,,
Waubra North Wind Farm,Wind Turbine - Onshore,Wind - Wind,307.8,Development,,Australia,Victoria,,,,,,,,
Waubra Wind Farm,Wind Turbine - Onshore,Wind - Wind,192.0,Operational,,Australia,Victoria,,,POINT (143.60373023 -37.35746218),-37.35746218,143.6037302,,,
Wellington BESS,Storage - Battery,Other - Other,300.0,Development,,Australia,New South Wales,,,,,,,,
Wellington North BESS,Storage - Battery,Other - Other,500.0,Development,,Australia,New South Wales,,,,,,,,
Wellington North Solar Farm,Solar PV - Fixed,Solar - Solar,,Development,,Australia,New South Wales,,,,,,,,
Wellington North Solar Farm (Lightsource),Solar PV - Single axis tracking,Solar - Solar,436.8,Development,,Australia,New South Wales,2024-01-10,,,,,,,
Wellington Solar Farm,Solar PV - Single axis tracking,Solar - Solar,216.08,Operational,,Australia,New South Wales,2023-01-05,,POINT (148.960518 -32.515612),-32.515612,148.960518,,,
Wemen Solar Farm,Solar PV - Single axis tracking,Solar - Solar,97.5,Operational,,Australia,Victoria,2019-01-03,,POINT (142.54565369 -34.8026763),-34.8026763,142.5456537,,,
West Hills Wind Farm,Wind Turbine - Onshore,Wind - Wind,,Operational,,Australia,Western Australia,,,POINT (115.3912038469385 -30.871093403561584),,,,http://blairfox.com.au/,
West Illawarra Leagues Club,Reciprocating Engine - Compression ignition,Fossil - Diesel,1.43,Operational,,Australia,New South Wales,,,POINT (150.842907 -34.451537),-34.451537,150.842907,,,
West Kiewa 1,Hydro - Dam,Hydro - Water,34.0,Operational,,Australia,Victoria,,,POINT (147.186048 -36.7600659999999),-36.760066,147.186048,,,
West Kiewa 2,Hydro - Dam,Hydro - Water,34.0,Operational,,Australia,Victoria,,,POINT (147.1862046 -36.760018),-36.760018,147.1862046,,,
West Mokoan BESS,Storage - Battery,Other - Other,800.0,Development,,Australia,Victoria,,,,,,,,
West Mokoan Solar Farm,Solar PV - Single axis tracking,Solar - Solar,400.0,Development,,Australia,Victoria,,,,,,,,
West Nowra Landfill Gas Power Generation Facility,Reciprocating Engine - Spark ignition,Other - Other,1.0,Operational,,Australia,New South Wales,,,,,,,,
West Wyalong Solar Farm,Solar PV - Single axis tracking,Solar - Solar,105.27,Operational,,Australia,New South Wales,2022-01-12,,,,,,,
Western Downs Battery,Storage - Battery,Other - Other,336.0,Development,,Australia,Queensland,2025-01-01,,POINT (150.6775759 -26.95777251),-26.95777251,150.6775759,,,
Western Downs Gas Peaking Plant,Turbine - CCGT,Other - Other,207.0,Development,,Australia,Queensland,,,,,,,,
Western Downs Green Power Hub P/L,Solar PV - Single axis tracking,Solar - Solar,399.97,Operational,,Australia,Queensland,2023-01-01,,POINT (150.67891 -26.95839),-26.95839,150.67891,,,
Western Plains Wind Farm,Wind Turbine - Onshore,Wind - Wind,,Development,,Australia,Tasmania,,,,,,,,
"Western Suburbs Leagues Club - Campbelltown, NSW",Reciprocating Engine - Compression ignition,Fossil - Diesel,1.32,Operational,,Australia,New South Wales,,,POINT (150.83286 -34.051326),-34.051326,150.83286,,,
Western Sydney Energy & Resource Recovery Centre,Other - Other,Other - Other,58.0,Development,,Australia,New South Wales,,,,,,,,
Whaleback Ridge Wind Farm,Wind Turbine - Onshore,Wind - Wind,288.0,Development,,Australia,Tasmania,,,,,,,,
White Rock Solar Farm,Solar PV - Fixed,Solar - Solar,20.0,Operational,,Australia,New South Wales,,,POINT (151.55354553 -29.76476312),-29.76476312,151.5535455,,,
White Rock Wind Farm - Stage 1,Wind Turbine - Onshore,Wind - Wind,172.48,Operational,,Australia,New South Wales,,,POINT (151.57326 -29.8465),-29.8465,151.57326,,,
White Rock Wind Farm - Stage 2,Wind Turbine - Onshore,Wind - Wind,211.5,Development,,Australia,New South Wales,2026-01-09,,,,,,,
Whitsunday Solar Farm,Solar PV - Single axis tracking,Solar - Solar,57.5,Operational,,Australia,Queensland,,,POINT (147.74806297 -20.49488275),-20.49488275,147.748063,,,
Whitwood Road,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,0.5,Operational,,Australia,Queensland,,,POINT (152.823743 -27.659014),-27.659014,152.823743,,,
Whyalla,Solar PV - Fixed,Solar - Solar,140.0,Development,,Australia,South Australia,,,POINT (148.339616 -23.031527),-23.031527,148.339616,,,
Whyalla BESS,Storage - Battery,Other - Other,100.0,Development,,Australia,South Australia,,,,,,,,
Wilga Park Power Station A,Reciprocating Engine - Spark ignition,Fossil - Coal Seam Methane,6.0,Operational,,Australia,New South Wales,,,,,,,,
Wilga Park Power Station A,Reciprocating Engine - Spark ignition,Fossil - Coal Seam Methane,4.0,Operational,,Australia,New South Wales,,,,,,,,
Wilga Park Power Station B,Reciprocating Engine - Spark ignition,Fossil - Coal Seam Methane,6.0,Operational,,Australia,New South Wales,,,,,,,,
Willatook,Wind Turbine - Onshore,Wind - Wind,354.0,Development,,Australia,Victoria,,,,,,,,
Willavale BESS,Storage - Battery,Other - Other,,Development,,Australia,New South Wales,,,,,,,,
Willavale Solar Farm,Solar PV - Fixed,Solar - Solar,50.0,Development,,Australia,New South Wales,,,,,,,,
William Hovel,Hydro - Run of River,Hydro - Water,1.8,Operational,,Australia,Victoria,,,POINT (146.3892173 -36.9129137),-36.9129137,146.3892173,,,
Williamsdale BESS,Storage - Battery,Other - Other,250.0,Development,,Australia,New South Wales,,,,,,,,
Williamsdale Solar Farm,Solar PV - Single axis tracking,Solar - Solar,6.8,Operational,,Australia,New South Wales,,,,,,,,
Willogoleche Wind Farm,Wind Turbine - Onshore,Wind - Wind,91.92,Operational,,Australia,South Australia,2019-01-10,,POINT (138.8447767 -33.3930495),-33.3930495,138.8447767,,,
Willowvale Solar Farm,Solar PV - Fixed,Solar - Solar,200.0,Development,,Australia,Victoria,,,,,,,,
Wimmera Plains Wind Farm,Wind Turbine - Onshore,Wind - Wind,312.0,Development,,Australia,Victoria,,,,,,,,
Winchelsea Gas Turbines,Turbine - OCGT,Other - Other,220.0,Development,,Australia,Victoria,,,,,,,,
Windy Hill WInd Farm,Wind Turbine - Onshore,Wind - Wind,12.0,Operational,,Australia,Queensland,,,POINT (145.5306 -17.5922),-17.5922,145.5306,,,
Wingfield 1,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,4.1,Operational,,Australia,South Australia,,,,,,,,
Wingfield 2,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,4.1,Operational,,Australia,South Australia,,,,,,,,
Winterbourne Wind Farm,Wind Turbine - Onshore,Wind - Wind,731.6,Development,,Australia,New South Wales,2027-01-12,,,,,,,
Winton Energy Reserve 1,Reciprocating Engine - Spark ignition,Fossil - Natural Gas,400.0,Development,,Australia,Victoria,,,,,,,,
Winton Solar Farm,Solar PV - Single axis tracking,Solar - Solar,85.0,Operational,,Australia,Victoria,,,POINT (146.124359 -36.504076),-36.504076,146.124359,,,
Wivenhoe 1,Storage - Pumped hydro,Hydro - Water,285.0,Operational,,Australia,Queensland,,,POINT (152.609153 -27.395212),-27.395212,152.609153,,,
Wivenhoe 2,Storage - Pumped hydro,Hydro - Water,285.0,Operational,,Australia,Queensland,,,POINT (152.609153 -27.395212),-27.395212,152.609153,,,
Woakwine Wind Farm,Wind Turbine - Onshore,Wind - Wind,274.0,Development,,Australia,South Australia,,,POINT (140.0686 -37.3843),,,,https://www.iberdrola.com.au/our-assets/development-assets,
Wodonga Solar Farm,Solar PV - Single axis tracking,Solar - Solar,76.0,Development,,Australia,Victoria,,,,,,,,
Wollar Solar Farm,Solar PV - Single axis tracking,Solar - Solar,280.0,Development,,Australia,New South Wales,2024-01-06,,,,,,,
Wollert,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,7.86,Operational,,Australia,Victoria,,,,,,,,
Wollert Gas Turbine,Turbine - OCGT,Other - Other,600.0,Development,,Australia,Victoria,,,,,,,,
Wonthaggi Wind Farm,Wind Turbine - Onshore,Wind - Wind,12.0,Operational,,Australia,Victoria,,,POINT (145.546167 -38.603736),-38.603736,145.546167,,,
Wooderson Solar Farm,Solar PV - Single axis tracking,Solar - Solar,400.05,Development,,Australia,Queensland,,,,,,,,
Woodland BESS,Storage - Battery,Other - Other,300.0,Development,,Australia,New South Wales,,,,,,,,
Woodlawn Bioreactor Energy Generation,Reciprocating Engine - Spark ignition,Other - Other,7.46,Operational,,Australia,New South Wales,,,POINT (149.57690497 -35.05900246),-35.05900246,149.576905,,,
Woodlawn Wind Farm,Wind Turbine - Onshore,Wind - Wind,48.3,Operational,,Australia,New South Wales,,,POINT (149.57160578 -35.0860597),-35.0860597,149.5716058,,https://www.iberdrola.com.au/our-assets/owned-renewable-energy-assets/woodlawn-wind-farm,
Woodstock BESS,Storage - Battery,Other - Other,500.0,Development,,Australia,Queensland,,,,,,,,
Woodstock Renewable Energy Hub - BESS,Storage - Battery,Other - Other,528.0,Development,,Australia,Queensland,,,,,,,,
Woodstock Renewable Energy Hub - Solar,Solar PV - Fixed,Solar - Solar,528.0,Development,,Australia,Queensland,,,,,,,,
Woolcock Centre,Solar PV - Fixed,Solar - Solar,0.3,Operational,,Australia,Queensland,,,,,,,,
Woolnorth Bluff Point Wind Farm Stage 1,Wind Turbine - Onshore,Wind - Wind,10.5,Operational,,Australia,Tasmania,,,POINT (144.686307292449 -40.71894634548739),-40.778754,144.736204,,,
Woolnorth Bluff Point Wind Farm Stage 2,Wind Turbine - Onshore,Wind - Wind,54.25,Operational,,Australia,Tasmania,,,POINT (144.6972244279371 -40.71888908386612),-40.778754,144.736204,,,
Woolnorth Studland Bay Wind Farm,Wind Turbine - Onshore,Wind - Wind,75.0,Operational,,Australia,Tasmania,,,POINT (144.73846828659953 -40.78660960945923),-40.778754,144.736204,,,
Woolooga Solar Farm,Solar PV - Single axis tracking,Solar - Solar,222.5,Development,,Australia,Queensland,2022-01-09,,,,,,,
Woolsthorpe Wind Farm,Wind Turbine - Onshore,Wind - Wind,73.2,Development,,Australia,Victoria,,,,,,,,
Wooreen Energy Storage System ,Storage - Battery,Other - Other,350.0,Development,,Australia,Victoria,2026-01-12,,,,,,,
Wooroora Station  Wind Farm,Wind Turbine - Onshore,Wind - Wind,322.4,Development,,Australia,Queensland,,,POINT (152.440127 -26.07583965),-26.07583965,152.440127,,,
Woy Woy Renewable Energy Facility,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,1.06,Operational,,Australia,New South Wales,,,,,,,,
Wunghnu Solar Farm,Solar PV - Single axis tracking,Solar - Solar,93.5,Development,,Australia,Victoria,2024-01-08,,,,,,,
Wurdong BESS,Storage - Battery,Other - Other,300.98,Development,,Australia,Queensland,,,,,,,,
Wyalong Solar Farm,Solar PV - Single axis tracking,Solar - Solar,62.32,Operational,,Australia,New South Wales,2024-01-01,,,,,,,
Wyangala A,Hydro - Dam,Hydro - Water,20.0,Operational,,Australia,New South Wales,,,POINT (148.9463456 -33.9680956),-33.9680956,148.9463456,,,
Wyangala B,Hydro - Dam,Hydro - Water,4.0,Operational,,Australia,New South Wales,,,POINT (148.9463456 -33.9680956),-33.9680956,148.9463456,,,
Wyndham Renewable Energy Facility - Biomass,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,2.84,Operational,,Australia,Victoria,,,POINT (144.590179 -37.937488),-37.937488,144.590179,,,
Wyndham Renewable Energy Facility - Recip Engine,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,2.12,Operational,,Australia,Victoria,,,,,,,,
Wyong,Reciprocating Engine - Spark ignition,Renewable Biomass or Waste - Landfill Gas,2.25,Operational,,Australia,New South Wales,,,,,,,,
X-Elio - Sixteen Mile SF BESS,Solar PV - Single axis tracking,Solar - Solar,350.0,Development,,Australia,Queensland,,,POINT (150.650392 -26.945539),-26.945539,150.650392,,,
Yabulu BESS,Storage - Battery,Other - Other,264.0,Development,,Australia,Queensland,,,,,,,,
Yabulu Solar Farm,Solar PV - Single axis tracking,Solar - Solar,92.4,Development,,Australia,Queensland,2025-01-03,,,,,,,
Yallourn W 1,Turbine - Steam Sub Critical,Fossil - Brown Coal,350.0,Operational,,Australia,Victoria,,,POINT (146.342783 -38.177015),-38.177015,146.342783,,,
Yallourn W 2,Turbine - Steam Sub Critical,Fossil - Brown Coal,350.0,Operational,,Australia,Victoria,,,POINT (146.342783 -38.177015),-38.177015,146.342783,,,
